subject,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,comp9,comp10,comp11,comp12,comp13,comp14,comp15,comp16,comp17,comp18
sub-0100504_ses-2,0.221898 ,0.145367 ,0.292635 ,0.295439 ,0.282570 ,0.516229 ,0.581474 ,0.703611 ,0.313827 ,0.240483 ,1.355206 ,1.248906 ,0.394125 ,0.196141 ,0.510947 ,0.655491 ,1.233870 ,0.220577
sub-0100504_ses-3,0.113410 ,0.084532 ,0.167756 ,0.253539 ,0.158059 ,0.384943 ,0.344840 ,0.706962 ,0.118446 ,0.243771 ,0.791698 ,0.771972 ,0.125929 ,0.160400 ,0.018951 ,0.280493 ,0.792820 ,0.113658
sub-0100505_ses-1,0.141706 ,0.132934 ,0.133166 ,0.095000 ,0.121055 ,0.113698 ,0.108033 ,0.103966 ,0.158395 ,0.089863 ,0.151300 ,0.167223 ,0.137135 ,0.091140 ,0.138206 ,0.108250 ,0.107992 ,0.117889
sub-0100505_ses-1,0.138646 ,0.152988 ,0.164692 ,0.099693 ,0.122184 ,0.103268 ,0.110470 ,0.104431 ,0.147729 ,0.080849 ,0.136999 ,0.136840 ,0.125653 ,0.105956 ,0.136890 ,0.110178 ,0.114497 ,0.115156
sub-0100505_ses-1,0.133113 ,0.153055 ,0.131972 ,0.110883 ,0.130278 ,0.094392 ,0.109883 ,0.124597 ,0.143845 ,0.098190 ,0.140056 ,0.132941 ,0.131202 ,0.098766 ,0.116075 ,0.092827 ,0.108808 ,0.117877
sub-0100505_ses-1,0.138088 ,0.147045 ,0.169607 ,0.115217 ,0.116519 ,0.114015 ,0.100099 ,0.104399 ,0.159617 ,0.099127 ,0.155265 ,0.143809 ,0.120456 ,0.093498 ,0.121970 ,0.103711 ,0.096901 ,0.120499
sub-0100505_ses-1,0.126974 ,0.141352 ,0.158312 ,0.110686 ,0.133247 ,0.110620 ,0.113221 ,0.116582 ,0.166519 ,0.095036 ,0.157611 ,0.135877 ,0.119663 ,0.098833 ,0.126529 ,0.097380 ,0.108256 ,0.123663
sub-0100505_ses-1,0.134886 ,0.164239 ,0.152051 ,0.116135 ,0.144742 ,0.096686 ,0.113079 ,0.115232 ,0.157589 ,0.088007 ,0.164126 ,0.162354 ,0.126979 ,0.096394 ,0.116001 ,0.116007 ,0.115140 ,0.137273
sub-0100505_ses-1,0.142147 ,0.136660 ,0.153466 ,0.100306 ,0.125700 ,0.098497 ,0.113641 ,0.118768 ,0.127887 ,0.107523 ,0.150694 ,0.159186 ,0.136008 ,0.103269 ,0.133729 ,0.109426 ,0.115250 ,0.120579
sub-0100505_ses-1,0.129755 ,0.142763 ,0.169511 ,0.103890 ,0.115924 ,0.105737 ,0.088162 ,0.109168 ,0.140863 ,0.094815 ,0.139159 ,0.177614 ,0.131638 ,0.087716 ,0.128118 ,0.108616 ,0.117563 ,0.104279
sub-0100505_ses-1,0.150081 ,0.153215 ,0.131732 ,0.096786 ,0.125340 ,0.114159 ,0.094764 ,0.115401 ,0.153228 ,0.082842 ,0.161260 ,0.161384 ,0.148585 ,0.090319 ,0.120395 ,0.100931 ,0.128263 ,0.111373
sub-0100505_ses-1,0.119267 ,0.159473 ,0.175947 ,0.099445 ,0.136887 ,0.108237 ,0.113330 ,0.114865 ,0.159602 ,0.077070 ,0.152144 ,0.148196 ,0.120841 ,0.085941 ,0.123552 ,0.103066 ,0.107950 ,0.124062
sub-0100505_ses-1,0.135493 ,0.152896 ,0.164913 ,0.107324 ,0.138539 ,0.114313 ,0.097950 ,0.093436 ,0.135454 ,0.092208 ,0.134553 ,0.150455 ,0.114079 ,0.090285 ,0.122231 ,0.115409 ,0.098749 ,0.138151
sub-0100505_ses-1,0.157214 ,0.185210 ,0.153746 ,0.100517 ,0.126508 ,0.118103 ,0.106616 ,0.128717 ,0.136701 ,0.092338 ,0.161989 ,0.143964 ,0.133906 ,0.105334 ,0.147715 ,0.132793 ,0.109128 ,0.124848
sub-0100505_ses-1,0.145458 ,0.156702 ,0.166487 ,0.093103 ,0.128462 ,0.115995 ,0.086197 ,0.109850 ,0.146253 ,0.086430 ,0.140613 ,0.162272 ,0.126845 ,0.086393 ,0.126785 ,0.114272 ,0.114115 ,0.108289
sub-0100505_ses-1,0.144857 ,0.161900 ,0.133276 ,0.102248 ,0.131006 ,0.116249 ,0.095634 ,0.110607 ,0.127146 ,0.090284 ,0.155594 ,0.153359 ,0.129423 ,0.093391 ,0.148216 ,0.123240 ,0.132432 ,0.122980
sub-0100505_ses-1,0.148497 ,0.163184 ,0.169162 ,0.110224 ,0.107944 ,0.117575 ,0.120069 ,0.108502 ,0.155324 ,0.088986 ,0.140289 ,0.173188 ,0.124801 ,0.093266 ,0.137349 ,0.130936 ,0.111049 ,0.106286
sub-0100505_ses-1,0.127289 ,0.147271 ,0.162909 ,0.134774 ,0.104000 ,0.106110 ,0.121135 ,0.092471 ,0.135567 ,0.091051 ,0.155935 ,0.164791 ,0.139775 ,0.095335 ,0.135831 ,0.109137 ,0.115916 ,0.114557
sub-0100505_ses-1,0.134896 ,0.133960 ,0.154234 ,0.119794 ,0.137999 ,0.097816 ,0.102239 ,0.106146 ,0.126366 ,0.111481 ,0.143445 ,0.156638 ,0.134155 ,0.077461 ,0.128945 ,0.097185 ,0.117354 ,0.117514
sub-0100505_ses-1,0.139616 ,0.166039 ,0.155357 ,0.108462 ,0.138447 ,0.107730 ,0.112082 ,0.100702 ,0.150511 ,0.110924 ,0.155306 ,0.143430 ,0.141246 ,0.083763 ,0.133972 ,0.121568 ,0.109230 ,0.107880
sub-0100505_ses-1,0.125948 ,0.135871 ,0.143583 ,0.110757 ,0.118486 ,0.100933 ,0.097746 ,0.090051 ,0.138948 ,0.090685 ,0.124519 ,0.152574 ,0.122505 ,0.083885 ,0.122645 ,0.101073 ,0.112831 ,0.110153
sub-0100505_ses-1,0.134627 ,0.145258 ,0.142887 ,0.100309 ,0.116414 ,0.093851 ,0.115388 ,0.106346 ,0.128380 ,0.109638 ,0.149056 ,0.157882 ,0.114626 ,0.094805 ,0.134471 ,0.109094 ,0.104934 ,0.123227
sub-0100505_ses-1,0.128415 ,0.145752 ,0.145027 ,0.107484 ,0.118042 ,0.112272 ,0.112880 ,0.102096 ,0.152616 ,0.096685 ,0.163203 ,0.156735 ,0.135873 ,0.087684 ,0.142494 ,0.091458 ,0.120366 ,0.129112
sub-0100505_ses-1,0.130033 ,0.152362 ,0.148564 ,0.117123 ,0.124599 ,0.089176 ,0.092755 ,0.103565 ,0.139839 ,0.102409 ,0.146580 ,0.161088 ,0.134337 ,0.084385 ,0.117232 ,0.096493 ,0.127295 ,0.113760
sub-0100505_ses-1,0.127780 ,0.130814 ,0.152401 ,0.105132 ,0.124641 ,0.078694 ,0.099901 ,0.107797 ,0.155953 ,0.095322 ,0.149987 ,0.149013 ,0.126675 ,0.090865 ,0.134162 ,0.093473 ,0.102641 ,0.126124
sub-0100505_ses-1,0.130857 ,0.150923 ,0.134880 ,0.104942 ,0.110464 ,0.091479 ,0.110215 ,0.096449 ,0.154022 ,0.095827 ,0.149057 ,0.172900 ,0.130415 ,0.081697 ,0.130469 ,0.107259 ,0.113235 ,0.128007
sub-0100506_ses-1,0.311137 ,0.265037 ,0.277188 ,0.161564 ,0.170253 ,0.197279 ,0.153509 ,0.159202 ,0.258270 ,0.134237 ,0.207196 ,0.171028 ,0.255731 ,0.143963 ,0.227498 ,0.180108 ,0.161443 ,0.114709
sub-0100506_ses-1,0.259941 ,0.191817 ,0.270918 ,0.161445 ,0.175068 ,0.146083 ,0.147122 ,0.131298 ,0.226154 ,0.113804 ,0.212106 ,0.177997 ,0.196904 ,0.154001 ,0.183640 ,0.152953 ,0.150216 ,0.128847
sub-0100506_ses-1,0.378623 ,0.273059 ,0.243390 ,0.170826 ,0.209996 ,0.200404 ,0.163705 ,0.170216 ,0.290928 ,0.129353 ,0.230860 ,0.195390 ,0.200921 ,0.152011 ,0.228396 ,0.192826 ,0.162431 ,0.142519
sub-0100506_ses-1,0.269514 ,0.264283 ,0.269939 ,0.175817 ,0.146192 ,0.156735 ,0.162325 ,0.114035 ,0.313458 ,0.136698 ,0.212788 ,0.192484 ,0.200510 ,0.148948 ,0.205712 ,0.197548 ,0.147818 ,0.135914
sub-0100506_ses-1,0.201905 ,0.226776 ,0.248288 ,0.160989 ,0.137043 ,0.188940 ,0.133482 ,0.130570 ,0.252733 ,0.116776 ,0.229700 ,0.184265 ,0.201428 ,0.155000 ,0.178094 ,0.171679 ,0.166716 ,0.134269
sub-0100506_ses-1,0.313002 ,0.247933 ,0.260125 ,0.174967 ,0.154234 ,0.205218 ,0.155184 ,0.139503 ,0.270085 ,0.113130 ,0.228793 ,0.185870 ,0.199706 ,0.145234 ,0.203769 ,0.184139 ,0.172108 ,0.126337
sub-0100506_ses-1,0.304830 ,0.242611 ,0.235706 ,0.158708 ,0.158223 ,0.170589 ,0.132517 ,0.147856 ,0.271868 ,0.121246 ,0.217243 ,0.214077 ,0.218830 ,0.149912 ,0.216762 ,0.184004 ,0.187051 ,0.129614
sub-0100506_ses-1,0.317791 ,0.261638 ,0.234033 ,0.160482 ,0.197278 ,0.195940 ,0.202558 ,0.144306 ,0.276874 ,0.129064 ,0.206893 ,0.194376 ,0.237985 ,0.152589 ,0.208624 ,0.171125 ,0.170109 ,0.139740
sub-0100506_ses-1,0.291813 ,0.221608 ,0.242369 ,0.171043 ,0.182634 ,0.158718 ,0.161883 ,0.140435 ,0.276728 ,0.123493 ,0.200420 ,0.208944 ,0.244849 ,0.162165 ,0.181970 ,0.183478 ,0.186064 ,0.125541
sub-0100506_ses-1,0.286746 ,0.216085 ,0.292338 ,0.170988 ,0.149083 ,0.146453 ,0.146753 ,0.129327 ,0.249514 ,0.106200 ,0.218553 ,0.230387 ,0.226918 ,0.152170 ,0.200672 ,0.179406 ,0.167207 ,0.125011
sub-0100506_ses-1,0.254179 ,0.170552 ,0.232808 ,0.198830 ,0.151466 ,0.164787 ,0.168177 ,0.190486 ,0.259137 ,0.158579 ,0.224033 ,0.205263 ,0.229096 ,0.145431 ,0.190976 ,0.175718 ,0.155775 ,0.120641
sub-0100506_ses-1,0.249919 ,0.211767 ,0.270093 ,0.182767 ,0.161392 ,0.146076 ,0.174765 ,0.132829 ,0.260684 ,0.113000 ,0.194979 ,0.210858 ,0.210353 ,0.142170 ,0.206539 ,0.158651 ,0.177873 ,0.125495
sub-0100506_ses-1,0.289247 ,0.204059 ,0.208570 ,0.163881 ,0.180525 ,0.164408 ,0.142464 ,0.120135 ,0.245851 ,0.126974 ,0.209824 ,0.187993 ,0.207244 ,0.159597 ,0.193482 ,0.174033 ,0.163746 ,0.130712
sub-0100506_ses-1,0.344365 ,0.246710 ,0.269153 ,0.167854 ,0.191736 ,0.152844 ,0.183756 ,0.164448 ,0.316843 ,0.158162 ,0.209954 ,0.190558 ,0.205287 ,0.158383 ,0.205889 ,0.163387 ,0.173289 ,0.123532
sub-0100506_ses-1,0.305879 ,0.224424 ,0.241660 ,0.160578 ,0.161265 ,0.164905 ,0.184968 ,0.149334 ,0.291296 ,0.139081 ,0.214287 ,0.215310 ,0.224307 ,0.170385 ,0.195317 ,0.165827 ,0.152170 ,0.109443
sub-0100506_ses-1,0.383224 ,0.263687 ,0.292322 ,0.188594 ,0.193300 ,0.179140 ,0.193740 ,0.198590 ,0.298678 ,0.140268 ,0.236564 ,0.227811 ,0.203852 ,0.152433 ,0.243389 ,0.194868 ,0.176259 ,0.139045
sub-0100506_ses-1,0.290240 ,0.188611 ,0.221398 ,0.182167 ,0.216210 ,0.205801 ,0.173187 ,0.140126 ,0.345358 ,0.147107 ,0.235342 ,0.194917 ,0.202734 ,0.151490 ,0.183546 ,0.200263 ,0.176208 ,0.127318
sub-0100506_ses-1,0.389906 ,0.298729 ,0.299338 ,0.211016 ,0.186623 ,0.203490 ,0.188117 ,0.151622 ,0.316560 ,0.151039 ,0.263927 ,0.175534 ,0.258325 ,0.165468 ,0.206777 ,0.189694 ,0.173188 ,0.166980
sub-0100506_ses-1,0.345512 ,0.325630 ,0.290381 ,0.183453 ,0.178353 ,0.203685 ,0.172936 ,0.173187 ,0.291788 ,0.126470 ,0.223095 ,0.187507 ,0.224459 ,0.187415 ,0.209125 ,0.200395 ,0.181494 ,0.128656
sub-0100506_ses-1,0.323765 ,0.343847 ,0.353552 ,0.212089 ,0.176838 ,0.197748 ,0.166599 ,0.198400 ,0.337237 ,0.170753 ,0.228213 ,0.188019 ,0.238634 ,0.172041 ,0.230356 ,0.186130 ,0.141058 ,0.134148
sub-0100506_ses-1,0.307595 ,0.278259 ,0.306026 ,0.201892 ,0.198257 ,0.206804 ,0.177220 ,0.133853 ,0.331616 ,0.163859 ,0.196407 ,0.163536 ,0.225297 ,0.165922 ,0.213254 ,0.167158 ,0.170335 ,0.131729
sub-0100506_ses-1,0.339993 ,0.287236 ,0.329566 ,0.167837 ,0.201281 ,0.206761 ,0.185596 ,0.166716 ,0.302589 ,0.132565 ,0.277461 ,0.199816 ,0.245165 ,0.169546 ,0.202436 ,0.185254 ,0.166594 ,0.152708
sub-0100506_ses-1,0.266159 ,0.303164 ,0.309617 ,0.182908 ,0.198195 ,0.160202 ,0.148232 ,0.137302 ,0.335894 ,0.133289 ,0.261724 ,0.170218 ,0.242843 ,0.157659 ,0.185792 ,0.138607 ,0.180624 ,0.141082
sub-0100506_ses-1,0.273305 ,0.272225 ,0.243181 ,0.165651 ,0.150974 ,0.157091 ,0.167561 ,0.144361 ,0.256414 ,0.104091 ,0.225529 ,0.185558 ,0.250477 ,0.163609 ,0.210978 ,0.171148 ,0.147039 ,0.156596
sub-0100507_ses-1,0.265942 ,0.255181 ,0.316142 ,0.173709 ,0.208864 ,0.174689 ,0.183488 ,0.161642 ,0.258194 ,0.162018 ,0.331526 ,0.213464 ,0.230415 ,0.149301 ,0.230999 ,0.152205 ,0.233151 ,0.226879
sub-0100507_ses-1,0.237357 ,0.243632 ,0.283404 ,0.201949 ,0.179908 ,0.237166 ,0.185545 ,0.206864 ,0.262280 ,0.149384 ,0.265970 ,0.203495 ,0.243140 ,0.180542 ,0.263227 ,0.172346 ,0.214374 ,0.219435
sub-0100507_ses-1,0.282320 ,0.238660 ,0.282231 ,0.216927 ,0.240702 ,0.176421 ,0.174336 ,0.191225 ,0.278838 ,0.133997 ,0.327937 ,0.237719 ,0.311350 ,0.151685 ,0.276957 ,0.167130 ,0.226800 ,0.224781
sub-0100507_ses-1,0.298354 ,0.625203 ,0.306295 ,0.463106 ,0.282138 ,0.240278 ,0.231231 ,0.257962 ,0.769834 ,0.395556 ,0.390522 ,0.486923 ,0.310447 ,0.180870 ,0.387683 ,0.159870 ,0.414754 ,0.192537
sub-0100507_ses-1,0.251468 ,0.233476 ,0.267533 ,0.199494 ,0.198113 ,0.183885 ,0.179944 ,0.174094 ,0.265763 ,0.126204 ,0.313520 ,0.191589 ,0.252820 ,0.176500 ,0.261045 ,0.173992 ,0.243102 ,0.218800
sub-0100507_ses-1,0.271326 ,0.237893 ,0.304384 ,0.204021 ,0.203362 ,0.202797 ,0.163545 ,0.183958 ,0.263901 ,0.153490 ,0.308421 ,0.216839 ,0.241187 ,0.174045 ,0.285178 ,0.189280 ,0.206600 ,0.219447
sub-0100507_ses-1,0.248034 ,0.265190 ,0.292178 ,0.239205 ,0.200451 ,0.181056 ,0.181791 ,0.175542 ,0.295104 ,0.183857 ,0.308679 ,0.252752 ,0.257167 ,0.179840 ,0.316324 ,0.167930 ,0.249016 ,0.197378
sub-0100507_ses-1,0.285490 ,0.277644 ,0.291203 ,0.218977 ,0.194923 ,0.206155 ,0.197014 ,0.162597 ,0.301896 ,0.177457 ,0.337919 ,0.239288 ,0.287913 ,0.180007 ,0.292821 ,0.193093 ,0.217530 ,0.240686
sub-0100507_ses-1,0.215518 ,0.240684 ,0.306097 ,0.213415 ,0.177709 ,0.171494 ,0.190058 ,0.151324 ,0.266878 ,0.191852 ,0.318954 ,0.218567 ,0.249087 ,0.176029 ,0.258039 ,0.154130 ,0.257267 ,0.162360
sub-0100507_ses-1,0.264245 ,0.256024 ,0.369137 ,0.209330 ,0.250350 ,0.227682 ,0.212049 ,0.175973 ,0.272518 ,0.155911 ,0.291170 ,0.208009 ,0.262165 ,0.186083 ,0.277949 ,0.178492 ,0.249731 ,0.211768
sub-0100507_ses-1,0.203268 ,0.222134 ,0.240274 ,0.208506 ,0.163021 ,0.173438 ,0.139072 ,0.143158 ,0.236072 ,0.163353 ,0.250361 ,0.168169 ,0.219940 ,0.150497 ,0.234633 ,0.140413 ,0.191576 ,0.203955
sub-0100507_ses-1,0.197583 ,0.250852 ,0.326985 ,0.189069 ,0.198959 ,0.236374 ,0.178990 ,0.189922 ,0.255588 ,0.180496 ,0.297415 ,0.248425 ,0.240549 ,0.159417 ,0.224360 ,0.165486 ,0.232678 ,0.120669
sub-0100507_ses-1,0.244230 ,0.294899 ,0.373260 ,0.196460 ,0.211551 ,0.237096 ,0.184756 ,0.164285 ,0.267595 ,0.133312 ,0.315672 ,0.242458 ,0.262954 ,0.164852 ,0.281185 ,0.192160 ,0.217442 ,0.198178
sub-0100507_ses-1,0.262473 ,0.487168 ,0.355456 ,0.423566 ,0.219081 ,0.276097 ,0.234077 ,0.263688 ,0.687451 ,0.299121 ,0.490885 ,0.511440 ,0.313320 ,0.155894 ,0.321352 ,0.187529 ,0.429444 ,0.221845
sub-0100507_ses-1,0.257426 ,0.221442 ,0.264180 ,0.192606 ,0.190094 ,0.197306 ,0.202524 ,0.173539 ,0.260520 ,0.163290 ,0.333488 ,0.220599 ,0.235647 ,0.170812 ,0.271117 ,0.172922 ,0.213980 ,0.201136
sub-0100507_ses-1,0.218451 ,0.248394 ,0.294529 ,0.237166 ,0.219825 ,0.223065 ,0.199052 ,0.183298 ,0.256516 ,0.185226 ,0.364341 ,0.281026 ,0.223095 ,0.157084 ,0.287447 ,0.165402 ,0.240710 ,0.144987
sub-0100507_ses-1,0.243900 ,0.253442 ,0.225819 ,0.257781 ,0.205380 ,0.236167 ,0.246245 ,0.246556 ,0.285422 ,0.224239 ,0.339094 ,0.299789 ,0.257645 ,0.174509 ,0.355401 ,0.208430 ,0.336563 ,0.225731
sub-0100507_ses-1,0.212968 ,0.199384 ,0.201426 ,0.145519 ,0.169402 ,0.156039 ,0.146694 ,0.136059 ,0.231538 ,0.166313 ,0.251370 ,0.232270 ,0.240844 ,0.154968 ,0.217721 ,0.164875 ,0.176564 ,0.215162
sub-0100507_ses-1,0.199846 ,0.211937 ,0.269285 ,0.219968 ,0.177948 ,0.184481 ,0.156268 ,0.157697 ,0.230934 ,0.168110 ,0.266366 ,0.210043 ,0.226927 ,0.121931 ,0.220197 ,0.158234 ,0.189427 ,0.223672
sub-0100507_ses-1,0.246899 ,0.202198 ,0.268049 ,0.194897 ,0.182469 ,0.161885 ,0.141444 ,0.143292 ,0.245928 ,0.155890 ,0.241313 ,0.206722 ,0.215106 ,0.139756 ,0.222016 ,0.154567 ,0.217274 ,0.199363
sub-0100507_ses-1,0.243939 ,0.199703 ,0.265812 ,0.183912 ,0.173085 ,0.167403 ,0.154069 ,0.134370 ,0.227079 ,0.147546 ,0.251391 ,0.211205 ,0.218395 ,0.132069 ,0.226161 ,0.160008 ,0.221851 ,0.183983
sub-0100507_ses-1,0.203906 ,0.208407 ,0.304740 ,0.176871 ,0.187205 ,0.184408 ,0.142199 ,0.156124 ,0.199155 ,0.126879 ,0.314029 ,0.232162 ,0.203410 ,0.136096 ,0.219921 ,0.145604 ,0.202830 ,0.181125
sub-0100507_ses-1,0.187920 ,0.188370 ,0.325521 ,0.165732 ,0.191676 ,0.181177 ,0.156779 ,0.150232 ,0.237855 ,0.164608 ,0.242368 ,0.176556 ,0.212266 ,0.131624 ,0.180768 ,0.154691 ,0.206755 ,0.179308
sub-0100507_ses-1,0.295827 ,0.661813 ,0.312882 ,0.444308 ,0.201154 ,0.215462 ,0.435355 ,0.341068 ,0.938752 ,0.276083 ,0.348476 ,0.732799 ,0.247186 ,0.125188 ,0.242697 ,0.155542 ,0.325893 ,0.397363
sub-0100508_ses-1,0.231109 ,0.273142 ,0.329620 ,0.291394 ,0.199259 ,0.288417 ,0.200520 ,0.198262 ,0.389185 ,0.249533 ,0.269127 ,0.204389 ,0.258139 ,0.196482 ,0.278572 ,0.184280 ,0.240513 ,0.205543
sub-0100508_ses-1,0.272283 ,0.272083 ,0.369660 ,0.306135 ,0.244211 ,0.269106 ,0.249817 ,0.151067 ,0.373526 ,0.263236 ,0.263923 ,0.224160 ,0.265075 ,0.198839 ,0.293134 ,0.193070 ,0.265525 ,0.229432
sub-0100508_ses-1,0.214398 ,0.240655 ,0.350619 ,0.245799 ,0.259252 ,0.265332 ,0.227888 ,0.159162 ,0.373590 ,0.254824 ,0.262212 ,0.251747 ,0.274580 ,0.183896 ,0.281411 ,0.174415 ,0.251074 ,0.208302
sub-0100508_ses-1,0.215966 ,0.297840 ,0.333594 ,0.262477 ,0.205346 ,0.290264 ,0.164642 ,0.178425 ,0.289561 ,0.245784 ,0.247783 ,0.230409 ,0.255698 ,0.167019 ,0.267298 ,0.177718 ,0.266231 ,0.173201
sub-0100508_ses-1,0.240724 ,0.301294 ,0.364552 ,0.273409 ,0.226877 ,0.243457 ,0.194020 ,0.184690 ,0.376834 ,0.232137 ,0.247859 ,0.221576 ,0.277679 ,0.174588 ,0.277797 ,0.185615 ,0.257007 ,0.250314
sub-0100508_ses-1,0.228967 ,0.275024 ,0.330874 ,0.319754 ,0.236866 ,0.224342 ,0.192102 ,0.167010 ,0.400773 ,0.257329 ,0.261011 ,0.260891 ,0.295032 ,0.192244 ,0.291258 ,0.199215 ,0.264982 ,0.253186
sub-0100508_ses-1,0.251835 ,0.377220 ,0.413794 ,0.441439 ,0.232168 ,0.258831 ,0.190561 ,0.185410 ,0.463541 ,0.387350 ,0.262223 ,0.228737 ,0.328661 ,0.195842 ,0.335805 ,0.188728 ,0.281179 ,0.271886
sub-0100508_ses-1,0.239627 ,0.318043 ,0.347881 ,0.388926 ,0.224761 ,0.236261 ,0.156436 ,0.192646 ,0.410963 ,0.258857 ,0.280549 ,0.212898 ,0.280459 ,0.209685 ,0.274350 ,0.193117 ,0.319216 ,0.224718
sub-0100508_ses-1,0.244556 ,0.303149 ,0.388271 ,0.373064 ,0.213411 ,0.237033 ,0.189525 ,0.201230 ,0.402694 ,0.274433 ,0.255219 ,0.245720 ,0.265215 ,0.193879 ,0.308909 ,0.197418 ,0.256228 ,0.314659
sub-0100508_ses-1,0.254995 ,0.429476 ,0.446807 ,0.416732 ,0.230561 ,0.260845 ,0.180891 ,0.165278 ,0.465406 ,0.363826 ,0.308688 ,0.262130 ,0.280170 ,0.211255 ,0.309650 ,0.215250 ,0.286262 ,0.186263
sub-0100508_ses-1,0.180026 ,0.287015 ,0.320040 ,0.228262 ,0.180724 ,0.217283 ,0.162207 ,0.171158 ,0.255813 ,0.181388 ,0.223426 ,0.204033 ,0.254461 ,0.195855 ,0.239705 ,0.152907 ,0.218837 ,0.130212
sub-0100508_ses-1,0.254053 ,0.408464 ,0.409870 ,0.530204 ,0.241578 ,0.257206 ,0.170945 ,0.208383 ,0.467090 ,0.372749 ,0.287021 ,0.253638 ,0.289913 ,0.157747 ,0.338000 ,0.208374 ,0.272875 ,0.282251
sub-0100508_ses-1,0.313217 ,0.736249 ,0.426190 ,0.524422 ,0.223760 ,0.258043 ,0.205262 ,0.198892 ,0.673957 ,0.481697 ,0.319618 ,0.217951 ,0.295677 ,0.239803 ,0.367669 ,0.221030 ,0.328201 ,0.363406
sub-0100508_ses-1,0.232054 ,0.536393 ,0.392564 ,0.567430 ,0.207268 ,0.240466 ,0.176931 ,0.161948 ,0.453807 ,0.450623 ,0.288692 ,0.212994 ,0.294880 ,0.225369 ,0.370374 ,0.183537 ,0.284634 ,0.298348
sub-0100508_ses-1,0.259684 ,0.276364 ,0.309915 ,0.310109 ,0.187599 ,0.230744 ,0.151475 ,0.171347 ,0.365506 ,0.238560 ,0.291158 ,0.224342 ,0.286118 ,0.190418 ,0.283763 ,0.177033 ,0.268324 ,0.272217
sub-0100508_ses-1,0.224251 ,0.302174 ,0.312060 ,0.359401 ,0.199298 ,0.233020 ,0.168560 ,0.170045 ,0.325209 ,0.274546 ,0.250167 ,0.215074 ,0.281857 ,0.183340 ,0.236807 ,0.172372 ,0.269105 ,0.203041
sub-0100508_ses-1,0.169352 ,0.297293 ,0.325391 ,0.213450 ,0.207158 ,0.219651 ,0.157038 ,0.171775 ,0.284647 ,0.203208 ,0.234994 ,0.206538 ,0.255816 ,0.185986 ,0.243602 ,0.146739 ,0.207081 ,0.110941
sub-0100508_ses-1,0.245145 ,0.290425 ,0.349287 ,0.252701 ,0.174467 ,0.245217 ,0.156328 ,0.161792 ,0.311680 ,0.214972 ,0.240081 ,0.216555 ,0.239005 ,0.198645 ,0.247302 ,0.165372 ,0.214129 ,0.139363
sub-0100508_ses-1,0.201019 ,0.284275 ,0.341683 ,0.236765 ,0.207324 ,0.227517 ,0.146274 ,0.144004 ,0.336261 ,0.208604 ,0.264350 ,0.251682 ,0.246725 ,0.176124 ,0.281154 ,0.193831 ,0.231619 ,0.160755
sub-0100508_ses-1,0.208954 ,0.235586 ,0.285382 ,0.241437 ,0.204698 ,0.219913 ,0.184064 ,0.131509 ,0.332376 ,0.249468 ,0.267601 ,0.252237 ,0.258217 ,0.163713 ,0.241223 ,0.154523 ,0.241746 ,0.204956
sub-0100508_ses-1,0.240975 ,0.305273 ,0.374222 ,0.219826 ,0.218614 ,0.219508 ,0.258719 ,0.164242 ,0.366822 ,0.247330 ,0.232884 ,0.223677 ,0.239975 ,0.171924 ,0.254609 ,0.158395 ,0.235364 ,0.180323
sub-0100508_ses-1,0.195889 ,0.261935 ,0.335963 ,0.202891 ,0.196480 ,0.246792 ,0.183461 ,0.161215 ,0.322903 ,0.243135 ,0.263971 ,0.218200 ,0.275607 ,0.178328 ,0.249049 ,0.168027 ,0.223999 ,0.194703
sub-0100508_ses-1,0.214563 ,0.301781 ,0.336585 ,0.220603 ,0.227664 ,0.246662 ,0.183645 ,0.175368 ,0.407530 ,0.266784 ,0.274222 ,0.239771 ,0.268587 ,0.216715 ,0.249207 ,0.185605 ,0.253609 ,0.237668
sub-0100508_ses-1,0.202998 ,0.273625 ,0.401112 ,0.263752 ,0.215162 ,0.266782 ,0.227393 ,0.171215 ,0.353960 ,0.229577 ,0.308727 ,0.221328 ,0.233688 ,0.210905 ,0.250289 ,0.176955 ,0.278389 ,0.195645
sub-0100509_ses-1,0.200984 ,0.266387 ,0.220329 ,0.170545 ,0.174072 ,0.183458 ,0.161743 ,0.159571 ,0.246930 ,0.133216 ,0.227726 ,0.223144 ,0.190924 ,0.144461 ,0.234481 ,0.159356 ,0.160115 ,0.196839
sub-0100509_ses-1,0.190272 ,0.290845 ,0.292150 ,0.168489 ,0.179086 ,0.181632 ,0.143861 ,0.161590 ,0.268024 ,0.155411 ,0.203650 ,0.217882 ,0.191209 ,0.130423 ,0.210026 ,0.139916 ,0.177423 ,0.168371
sub-0100509_ses-1,0.191630 ,0.245642 ,0.264666 ,0.194161 ,0.168730 ,0.157026 ,0.118812 ,0.134122 ,0.231511 ,0.134603 ,0.207197 ,0.176645 ,0.171825 ,0.138499 ,0.192963 ,0.145020 ,0.192577 ,0.139226
sub-0100509_ses-1,0.187057 ,0.278485 ,0.224622 ,0.166122 ,0.183706 ,0.204928 ,0.177186 ,0.184789 ,0.266713 ,0.123896 ,0.189998 ,0.232805 ,0.199661 ,0.134353 ,0.198185 ,0.148761 ,0.179735 ,0.179265
